년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2020-01,UAL,UA,유나이티드항공,국제,SFO,출발,정기,여객,6455,13,1335,354722,0,61094,157729
2020-01,UIA,B7,유니항공,국제,TPE,도착,정기,여객,2039,9,11,15883,0,3316,25696
2020-01,UIA,B7,유니항공,국제,TPE,출발,정기,여객,2162,8,4,2550,0,0,31793
2020-01,UPS,5X,유피에스항공,국제,ANC,도착,정기,화물,0,0,0,501157,146947,0,0
2020-01,UPS,5X,유피에스항공,국제,ANC,출발,정기,화물,0,0,0,819974,130048,0,0
2020-01,UPS,5X,유피에스항공,국제,ANC,출발,부정기,화물,0,0,0,24910,1928,0,0
2020-01,UPS,5X,유피에스항공,국제,CGN,출발,정기,화물,0,0,0,237562,110459,0,0
2020-01,UPS,5X,유피에스항공,국제,CGO,도착,정기,화물,0,0,0,23655,0,0,0
2020-01,UPS,5X,유피에스항공,국제,CGO,출발,정기,화물,0,0,0,139309,0,0,0
2020-01,UPS,5X,유피에스항공,국제,HKG,출발,정기,화물,0,0,0,88905,2125,0,0
2020-01,UPS,5X,유피에스항공,국제,HNL,도착,정기,화물,0,0,0,30,0,0,0
2020-01,UPS,5X,유피에스항공,국제,PVG,도착,정기,화물,0,0,0,35068,4521,0,0
2020-01,UPS,5X,유피에스항공,국제,SIN,도착,정기,화물,0,0,0,23608,0,0,0
2020-01,UPS,5X,유피에스항공,국제,SYD,도착,정기,화물,0,0,0,24837,0,0,0
2020-01,UPS,5X,유피에스항공,국제,SZX,도착,정기,화물,0,0,0,231840,9562,0,0
2020-01,UPS,5X,유피에스항공,국제,SZX,출발,정기,화물,0,0,0,372960,121254,0,0
2020-01,UPS,5X,유피에스항공,국제,TPE,출발,정기,화물,0,0,0,47497,0,0,0
2020-01,UZB,HY,우즈베키스탄항공,국제,TAS,도착,정기,여객,5796,69,382,81607,0,667,152202
2020-01,UZB,HY,우즈베키스탄항공,국제,TAS,출발,정기,여객,6042,63,650,47641,0,0,166884
2020-01,VDA,VI,볼가 항공,국제,MLH,도착,부정기,화물,0,0,0,67442,0,0,0
2020-01,VDA,VI,볼가 항공,국제,MRS,도착,부정기,화물,0,0,0,9159,0,0,0
2020-01,VDA,VI,볼가 항공,국제,YEG,출발,부정기,화물,0,0,0,40547,0,0,0
2020-01,VJC,VJ,비엣제트항공,국제,CXR,도착,정기,여객,9713,71,0,0,0,0,87273
2020-01,VJC,VJ,비엣제트항공,국제,CXR,출발,정기,여객,8636,55,3,0,0,0,61319
2020-01,VJC,VJ,비엣제트항공,국제,DAD,도착,정기,여객,17431,48,0,11309,0,0,143843
2020-01,VJC,VJ,비엣제트항공,국제,DAD,출발,정기,여객,17667,45,5,4856,0,923,128880
2020-01,VJC,VJ,비엣제트항공,국제,DLI,도착,정기,여객,979,4,0,0,0,0,8073
2020-01,VJC,VJ,비엣제트항공,국제,DLI,출발,정기,여객,1040,3,2,0,0,0,8350
2020-01,VJC,VJ,비엣제트항공,국제,HAN,도착,정기,여객,11837,40,0,29299,0,0,123342
2020-01,VJC,VJ,비엣제트항공,국제,HAN,출발,정기,여객,12227,74,5,21169,0,10161,180505
2020-01,VJC,VJ,비엣제트항공,국제,HPH,도착,정기,여객,4171,92,0,0,0,0,59833
2020-01,VJC,VJ,비엣제트항공,국제,HPH,출발,정기,여객,4677,170,0,0,0,0,101670
2020-01,VJC,VJ,비엣제트항공,국제,PQC,도착,정기,여객,7527,73,0,0,0,0,72772
2020-01,VJC,VJ,비엣제트항공,국제,PQC,출발,정기,여객,7015,66,4,0,0,0,57299
2020-01,VJC,VJ,비엣제트항공,국제,SGN,도착,정기,여객,14801,54,0,29985,0,0,161813
2020-01,VJC,VJ,비엣제트항공,국제,SGN,출발,정기,여객,15777,128,6,20185,0,14346,210370
2020-01,VJC,VJ,비엣제트항공,국제,VCA,도착,정기,여객,636,21,0,0,0,0,8291
2020-01,VJC,VJ,비엣제트항공,국제,VCA,출발,정기,여객,1132,53,0,0,0,0,18852
2020-01,XAX,D7,에어아시아 엑스,국제,KUL,도착,정기,여객,22876,163,0,388462,0,24974,275943
2020-01,XAX,D7,에어아시아 엑스,국제,KUL,출발,정기,여객,24836,168,45,527436,0,18764,347924
2020-02,AAL,AA,아메리칸항공,국제,DFW,도착,정기,여객,5330,11,1016,140858,0,13629,122446
2020-02,AAL,AA,아메리칸항공,국제,DFW,출발,정기,여객,5726,26,1920,386475,0,97934,142364
2020-02,AAR,OZ,아시아나항공,국내,PUS,도착,정기,여객,4116,25,0,0,0,0,83615
2020-02,AAR,OZ,아시아나항공,국내,PUS,출발,정기,여객,3715,8,0,0,0,0,71720
2020-02,AAR,OZ,아시아나항공,국제,ALA,도착,정기,여객,1142,4,235,2126,1800,0,22923
2020-02,AAR,OZ,아시아나항공,국제,ALA,출발,정기,여객,1135,11,314,60846,40967,7521,29403
2020-02,AAR,OZ,아시아나항공,국제,ANC,도착,정기,화물,0,0,0,383844,210780,0,0
2020-02,AAR,OZ,아시아나항공,국제,ANC,출발,정기,화물,0,0,0,405,0,0,0
2020-02,AAR,OZ,아시아나항공,국제,ATL,도착,정기,화물,0,0,0,525507,227707,0,0
2020-02,AAR,OZ,아시아나항공,국제,ATL,출발,정기,화물,0,0,0,412817,201482,0,0
2020-02,AAR,OZ,아시아나항공,국제,BCN,도착,정기,여객,3682,3,332,155563,44233,0,71213
2020-02,AAR,OZ,아시아나항공,국제,BCN,출발,정기,여객,2738,6,243,66770,47342,0,44860
2020-02,AAR,OZ,아시아나항공,국제,BKK,도착,정기,화물,0,0,0,223634,99191,0,0
2020-02,AAR,OZ,아시아나항공,국제,BKK,도착,정기,여객,8304,19,3131,248361,125568,0,205774
2020-02,AAR,OZ,아시아나항공,국제,BKK,출발,정기,화물,0,0,0,65707,53723,0,0
2020-02,AAR,OZ,아시아나항공,국제,BKK,출발,정기,여객,6007,23,2121,311048,92732,18063,150622
2020-02,AAR,OZ,아시아나항공,국제,BRU,도착,정기,화물,0,0,0,893050,205617,0,0
2020-02,AAR,OZ,아시아나항공,국제,BRU,출발,정기,화물,0,0,0,6016,4726,0,0
2020-02,AAR,OZ,아시아나항공,국제,CAI,도착,부정기,여객,1451,0,2,0,0,0,25675
2020-02,AAR,OZ,아시아나항공,국제,CAI,출발,부정기,여객,873,0,0,0,0,0,14472
2020-02,AAR,OZ,아시아나항공,국제,CAN,도착,정기,화물,0,0,0,1004051,757466,30755,0
2020-02,AAR,OZ,아시아나항공,국제,CAN,도착,정기,여객,2174,10,971,132745,88900,29974,61889
2020-02,AAR,OZ,아시아나항공,국제,CAN,출발,정기,화물,0,0,0,285312,165988,15451,0
2020-02,AAR,OZ,아시아나항공,국제,CAN,출발,정기,여객,2602,17,762,59390,22392,7141,72678
2020-02,AAR,OZ,아시아나항공,국제,CDG,도착,정기,여객,5049,2,634,229225,36887,0,104044
2020-02,AAR,OZ,아시아나항공,국제,CDG,출발,정기,여객,3743,10,1096,134855,64909,6284,80755
2020-02,AAR,OZ,아시아나항공,국제,CEB,도착,정기,여객,3319,35,2404,62791,10956,0,99117
2020-02,AAR,OZ,아시아나항공,국제,CEB,출발,정기,여객,2329,39,1509,22779,19610,0,62256
2020-02,AAR,OZ,아시아나항공,국제,CGK,도착,정기,여객,5351,21,328,216318,65909,3635,86940
2020-02,AAR,OZ,아시아나항공,국제,CGK,출발,정기,여객,5485,33,367,291177,92926,0,146252
2020-02,AAR,OZ,아시아나항공,국제,CGQ,도착,정기,여객,4027,23,271,7133,0,3890,68089
2020-02,AAR,OZ,아시아나항공,국제,CGQ,출발,정기,여객,2504,20,553,35318,11794,15635,53053
2020-02,AAR,OZ,아시아나항공,국제,CKG,도착,정기,화물,0,0,0,345521,164216,0,0
2020-02,AAR,OZ,아시아나항공,국제,CKG,도착,정기,여객,312,1,102,0,0,0,6365
2020-02,AAR,OZ,아시아나항공,국제,CKG,출발,정기,여객,210,0,127,3586,24,0,6115
2020-02,AAR,OZ,아시아나항공,국제,CRK,도착,정기,여객,2276,1,1887,699,123,0,99694
2020-02,AAR,OZ,아시아나항공,국제,CRK,출발,정기,여객,1659,9,1665,1333,0,0,80797
2020-02,AAR,OZ,아시아나항공,국제,CSX,도착,정기,여객,81,0,46,1552,0,1552,2572
2020-02,AAR,OZ,아시아나항공,국제,CSX,출발,정기,여객,52,0,83,160,160,0,2288
2020-02,AAR,OZ,아시아나항공,국제,CTS,도착,정기,여객,1203,6,1515,0,0,0,43175
2020-02,AAR,OZ,아시아나항공,국제,CTS,출발,정기,여객,1177,5,1207,0,0,0,37197
2020-02,AAR,OZ,아시아나항공,국제,CTU,도착,정기,여객,1720,5,342,4078,361,2576,37665
2020-02,AAR,OZ,아시아나항공,국제,CTU,출발,정기,여객,1404,4,425,12369,4168,0,40786
2020-02,AAR,OZ,아시아나항공,국제,CXR,도착,정기,여객,1371,10,372,0,0,0,24760
2020-02,AAR,OZ,아시아나항공,국제,CXR,출발,정기,여객,1080,9,67,0,0,0,13434
2020-02,AAR,OZ,아시아나항공,국제,DAD,도착,정기,여객,4353,26,1975,71191,45913,0,104077
2020-02,AAR,OZ,아시아나항공,국제,DAD,출발,정기,여객,3189,23,924,29784,11084,0,51658
2020-02,AAR,OZ,아시아나항공,국제,DFW,출발,정기,화물,0,0,0,100222,84434,0,0
2020-02,AAR,OZ,아시아나항공,국제,DLC,도착,정기,여객,2348,21,531,40414,25406,0,45497
2020-02,AAR,OZ,아시아나항공,국제,DLC,출발,정기,여객,1551,7,418,104224,73693,0,34229
2020-02,AAR,OZ,아시아나항공,국제,DME,출발,정기,화물,0,0,0,155878,115831,1595,0
2020-02,AAR,OZ,아시아나항공,국제,FCO,도착,정기,여객,3971,1,158,147183,9911,0,74099
2020-02,AAR,OZ,아시아나항공,국제,FCO,출발,정기,여객,2934,2,384,68795,61529,0,49621
2020-02,AAR,OZ,아시아나항공,국제,FRA,도착,정기,화물,0,0,0,2229679,577215,0,0
2020-02,AAR,OZ,아시아나항공,국제,FRA,도착,정기,여객,10489,22,550,418150,77240,0,204956
2020-02,AAR,OZ,아시아나항공,국제,FRA,출발,정기,화물,0,0,0,1029776,677035,18077,0
2020-02,AAR,OZ,아시아나항공,국제,FRA,출발,정기,여객,8205,31,465,110809,51709,22079,153202
2020-02,AAR,OZ,아시아나항공,국제,FUK,도착,정기,여객,7018,12,1982,193287,102975,0,104997
2020-02,AAR,OZ,아시아나항공,국제,FUK,출발,정기,여객,6804,24,1648,86591,28770,12512,103671
2020-02,AAR,OZ,아시아나항공,국제,HAN,도착,정기,화물,0,0,0,610216,322819,0,0
2020-02,AAR,OZ,아시아나항공,국제,HAN,도착,정기,여객,11237,99,2275,434331,246234,0,258406
2020-02,AAR,OZ,아시아나항공,국제,HAN,출발,정기,화물,0,0,0,3477354,580245,2862,0
2020-02,AAR,OZ,아시아나항공,국제,HAN,출발,정기,여객,9295,57,1252,498409,250285,5879,171291
2020-02,AAR,OZ,아시아나항공,국제,HGH,도착,정기,여객,933,6,232,40162,4443,31614,21587
2020-02,AAR,OZ,아시아나항공,국제,HGH,출발,정기,여객,1371,14,355,32410,8333,0,34882
2020-02,AAR,OZ,아시아나항공,국제,HKG,도착,정기,화물,0,0,0,2743085,1926184,1657,0
2020-02,AAR,OZ,아시아나항공,국제,HKG,도착,정기,여객,6116,11,536,233594,161172,11244,87425
2020-02,AAR,OZ,아시아나항공,국제,HKG,출발,정기,화물,0,0,0,1946226,122571,41230,0
2020-02,AAR,OZ,아시아나항공,국제,HKG,출발,정기,여객,8310,18,576,303838,64601,40101,185927
2020-02,AAR,OZ,아시아나항공,국제,HKT,도착,정기,여객,2323,16,2274,7261,7261,0,70922
2020-02,AAR,OZ,아시아나항공,국제,HKT,출발,정기,여객,1842,21,1154,220873,6777,0,37046
2020-02,AAR,OZ,아시아나항공,국제,HND,도착,정기,여객,2386,4,1233,1110,178,0,39709
2020-02,AAR,OZ,아시아나항공,국제,HND,출발,정기,여객,2697,6,489,1426,542,0,41341
2020-02,AAR,OZ,아시아나항공,국제,HNL,도착,정기,여객,5964,32,1049,29814,26748,0,133047
2020-02,AAR,OZ,아시아나항공,국제,HNL,출발,정기,여객,5282,42,995,72901,7573,43926,94210
2020-02,AAR,OZ,아시아나항공,국제,HRB,도착,정기,여객,1796,19,123,3124,268,0,31805
2020-02,AAR,OZ,아시아나항공,국제,HRB,출발,정기,여객,1027,4,263,17754,4048,12779,23927
2020-02,AAR,OZ,아시아나항공,국제,IST,도착,정기,여객,3785,1,266,125996,90081,0,69444
2020-02,AAR,OZ,아시아나항공,국제,IST,출발,정기,여객,3227,9,213,98592,59343,0,56121
2020-02,AAR,OZ,아시아나항공,국제,JFK,도착,정기,화물,0,0,0,68597,15539,0,0
2020-02,AAR,OZ,아시아나항공,국제,JFK,도착,정기,여객,7133,21,4143,368421,242768,0,284260
2020-02,AAR,OZ,아시아나항공,국제,JFK,도착,부정기,화물,0,0,0,73547,38693,0,0
2020-02,AAR,OZ,아시아나항공,국제,JFK,출발,정기,화물,0,0,0,887471,642456,13410,0
2020-02,AAR,OZ,아시아나항공,국제,JFK,출발,정기,여객,6713,94,6512,195044,55891,80154,331241
2020-02,AAR,OZ,아시아나항공,국제,JFK,출발,부정기,화물,0,0,0,11435,11435,0,0
2020-02,AAR,OZ,아시아나항공,국제,KHH,도착,정기,여객,1418,9,25,0,0,0,22111
2020-02,AAR,OZ,아시아나항공,국제,KHH,출발,정기,여객,1506,9,42,0,0,0,28221
2020-02,AAR,OZ,아시아나항공,국제,KIX,도착,정기,화물,0,0,0,397475,237745,0,0
2020-02,AAR,OZ,아시아나항공,국제,KIX,도착,정기,여객,7663,12,3826,252117,52375,1877,139720
2020-02,AAR,OZ,아시아나항공,국제,KIX,도착,부정기,여객,57,0,0,0,0,0,658
2020-02,AAR,OZ,아시아나항공,국제,KIX,출발,정기,화물,0,0,0,227373,135690,22871,0
2020-02,AAR,OZ,아시아나항공,국제,KIX,출발,정기,여객,8170,15,2319,236531,63867,34281,142257
2020-02,AAR,OZ,아시아나항공,국제,KMI,도착,정기,여객,813,1,38,0,0,0,16386
2020-02,AAR,OZ,아시아나항공,국제,KMI,출발,정기,여객,718,2,33,0,0,0,15017
2020-02,AAR,OZ,아시아나항공,국제,LAX,도착,정기,화물,0,0,0,205093,13050,0,0
2020-02,AAR,OZ,아시아나항공,국제,LAX,도착,정기,여객,13273,32,5141,224329,41669,0,478165
2020-02,AAR,OZ,아시아나항공,국제,LAX,출발,정기,화물,0,0,0,1785226,749234,1764,0
2020-02,AAR,OZ,아시아나항공,국제,LAX,출발,정기,여객,11450,105,7925,170772,77699,40088,483631
2020-02,AAR,OZ,아시아나항공,국제,LHR,도착,정기,여객,4943,8,564,215926,66621,0,104100
2020-02,AAR,OZ,아시아나항공,국제,LHR,출발,정기,여객,3471,14,1045,157262,117873,12083,79566
2020-02,AAR,OZ,아시아나항공,국제,LIS,도착,부정기,여객,1658,0,92,65780,64155,0,31126
2020-02,AAR,OZ,아시아나항공,국제,LIS,출발,부정기,여객,1376,0,92,9573,4806,1048,22435
2020-02,AAR,OZ,아시아나항공,국제,MEL,도착,부정기,여객,822,5,37,0,0,0,18526
2020-02,AAR,OZ,아시아나항공,국제,MEL,출발,부정기,여객,654,8,40,0,0,0,13129
2020-02,AAR,OZ,아시아나항공,국제,MNL,도착,정기,여객,6857,17,9719,399140,187606,0,394895
2020-02,AAR,OZ,아시아나항공,국제,MNL,출발,정기,여객,5167,49,7014,375452,201745,0,316060
2020-02,AAR,OZ,아시아나항공,국제,MXP,도착,정기,화물,0,0,0,578979,90634,0,0
2020-02,AAR,OZ,아시아나항공,국제,MXP,출발,정기,화물,0,0,0,311616,259662,7196,0
2020-02,AAR,OZ,아시아나항공,국제,NGO,도착,정기,여객,5745,7,1322,109488,51638,16924,77067
2020-02,AAR,OZ,아시아나항공,국제,NGO,출발,정기,여객,5814,14,1184,53802,27347,20209,100433
2020-02,AAR,OZ,아시아나항공,국제,NKG,도착,정기,여객,1334,6,277,24089,11124,4266,29169
2020-02,AAR,OZ,아시아나항공,국제,NKG,출발,정기,여객,1527,4,402,36473,6440,0,40560
2020-02,AAR,OZ,아시아나항공,국제,NRT,도착,정기,화물,0,0,0,613992,214944,0,0
2020-02,AAR,OZ,아시아나항공,국제,NRT,도착,정기,여객,12773,31,3732,424252,85378,355,212667
2020-02,AAR,OZ,아시아나항공,국제,NRT,출발,정기,화물,0,0,0,569067,217205,3734,0
2020-02,AAR,OZ,아시아나항공,국제,NRT,출발,정기,여객,13033,42,2597,406233,54527,6734,225267
2020-02,AAR,OZ,아시아나항공,국제,OKA,도착,정기,여객,1970,27,688,1253,132,703,38284
2020-02,AAR,OZ,아시아나항공,국제,OKA,출발,정기,여객,1900,25,618,5827,642,5060,39465
2020-02,AAR,OZ,아시아나항공,국제,ORD,출발,정기,화물,0,0,0,674558,455116,4873,0
2020-02,AAR,OZ,아시아나항공,국제,ORD,출발,부정기,화물,0,0,0,7462,6280,0,0
2020-02,AAR,OZ,아시아나항공,국제,PEK,도착,정기,여객,2855,8,954,108885,38285,40133,60195
2020-02,AAR,OZ,아시아나항공,국제,PEK,출발,정기,여객,3818,15,1523,157550,100281,4687,100604
2020-02,AAR,OZ,아시아나항공,국제,PNH,도착,정기,여객,3791,22,679,122861,105018,0,78982
2020-02,AAR,OZ,아시아나항공,국제,PNH,출발,정기,여객,3193,24,523,45517,15614,0,69874
2020-02,AAR,OZ,아시아나항공,국제,PQC,도착,정기,여객,1574,17,207,0,0,0,22878
2020-02,AAR,OZ,아시아나항공,국제,PQC,출발,정기,여객,1389,17,41,0,0,0,16973
2020-02,AAR,OZ,아시아나항공,국제,PVG,도착,정기,화물,0,0,0,2340417,1544365,3155,0
2020-02,AAR,OZ,아시아나항공,국제,PVG,도착,정기,여객,2483,3,822,137942,93516,11295,51531
2020-02,AAR,OZ,아시아나항공,국제,PVG,도착,부정기,화물,0,0,0,267472,222702,1938,0
2020-02,AAR,OZ,아시아나항공,국제,PVG,출발,정기,화물,0,0,0,2279937,1103333,3727,0
2020-02,AAR,OZ,아시아나항공,국제,PVG,출발,정기,여객,3897,22,1898,318307,160922,4187,114190
2020-02,AAR,OZ,아시아나항공,국제,PVG,출발,부정기,화물,0,0,0,255437,249464,0,0
2020-02,AAR,OZ,아시아나항공,국제,RMQ,도착,부정기,여객,969,4,2,0,0,0,12251
2020-02,AAR,OZ,아시아나항공,국제,RMQ,출발,부정기,여객,1195,3,17,0,0,0,19844
2020-02,AAR,OZ,아시아나항공,국제,ROR,도착,정기,여객,666,0,767,0,0,0,22111
2020-02,AAR,OZ,아시아나항공,국제,ROR,출발,정기,여객,708,1,619,0,0,0,19981
2020-02,AAR,OZ,아시아나항공,국제,SDJ,도착,정기,여객,1882,4,670,1637,302,0,33065
2020-02,AAR,OZ,아시아나항공,국제,SDJ,출발,정기,여객,1885,6,666,902,430,0,38678
2020-02,AAR,OZ,아시아나항공,국제,SEA,도착,정기,화물,0,0,0,210823,77663,0,0
2020-02,AAR,OZ,아시아나항공,국제,SEA,도착,정기,여객,2228,13,2108,189771,166394,0,121865
2020-02,AAR,OZ,아시아나항공,국제,SEA,출발,정기,여객,2008,40,3114,52928,23084,0,135524
2020-02,AAR,OZ,아시아나항공,국제,SFO,도착,정기,화물,0,0,0,1502962,293318,0,0
2020-02,AAR,OZ,아시아나항공,국제,SFO,도착,정기,여객,4528,12,2267,161204,30816,0,174810
2020-02,AAR,OZ,아시아나항공,국제,SFO,출발,정기,화물,0,0,0,392628,182091,1753,0
2020-02,AAR,OZ,아시아나항공,국제,SFO,출발,정기,여객,3846,55,3596,113582,55330,15032,183806
2020-02,AAR,OZ,아시아나항공,국제,SGN,도착,정기,여객,8264,113,5236,478076,188824,0,356467
2020-02,AAR,OZ,아시아나항공,국제,SGN,출발,정기,화물,0,0,0,449256,86758,0,0
2020-02,AAR,OZ,아시아나항공,국제,SGN,출발,정기,여객,6795,53,1635,504838,295117,0,188758
2020-02,AAR,OZ,아시아나항공,국제,SIN,도착,정기,화물,0,0,0,1286985,344435,0,0
2020-02,AAR,OZ,아시아나항공,국제,SIN,도착,정기,여객,4189,17,823,353973,23381,30281,74215
2020-02,AAR,OZ,아시아나항공,국제,SIN,출발,정기,화물,0,0,0,542949,333713,0,0
2020-02,AAR,OZ,아시아나항공,국제,SIN,출발,정기,여객,3185,15,649,326954,95727,4094,63891
2020-02,AAR,OZ,아시아나항공,국제,SPN,도착,정기,여객,5158,78,1166,1758,993,0,87111
2020-02,AAR,OZ,아시아나항공,국제,SPN,출발,정기,여객,4953,74,248,26028,12614,16,62759
2020-02,AAR,OZ,아시아나항공,국제,STN,출발,정기,화물,0,0,0,160469,149906,0,0
2020-02,AAR,OZ,아시아나항공,국제,SYD,도착,정기,여객,7144,26,895,215402,90823,0,143936
2020-02,AAR,OZ,아시아나항공,국제,SYD,출발,정기,여객,8631,113,1357,69862,29924,18444,183857
2020-02,AAR,OZ,아시아나항공,국제,SZX,도착,정기,여객,1326,7,180,97006,46117,0,25577
2020-02,AAR,OZ,아시아나항공,국제,SZX,출발,정기,여객,2230,16,182,65597,33498,0,48944
2020-02,AAR,OZ,아시아나항공,국제,TAO,도착,정기,여객,1869,9,588,90909,79436,0,38795
2020-02,AAR,OZ,아시아나항공,국제,TAO,출발,정기,여객,1555,8,406,80071,47308,0,32030
2020-02,AAR,OZ,아시아나항공,국제,TAS,도착,정기,여객,2863,15,412,0,0,0,121794
2020-02,AAR,OZ,아시아나항공,국제,TAS,출발,정기,여객,2311,23,600,66286,25745,805,115903
2020-02,AAR,OZ,아시아나항공,국제,TPE,도착,정기,여객,5869,14,379,340296,141050,0,84288
2020-02,AAR,OZ,아시아나항공,국제,TPE,출발,정기,여객,6552,14,373,213702,36026,6195,107489
2020-02,AAR,OZ,아시아나항공,국제,TSN,도착,정기,화물,0,0,0,684410,557090,266,0
2020-02,AAR,OZ,아시아나항공,국제,TSN,도착,정기,여객,925,5,200,19803,19608,9,19298
2020-02,AAR,OZ,아시아나항공,국제,TSN,도착,부정기,화물,0,0,0,81865,74368,33,0
2020-02,AAR,OZ,아시아나항공,국제,TSN,출발,정기,화물,0,0,0,774607,599658,0,0
2020-02,AAR,OZ,아시아나항공,국제,TSN,출발,정기,여객,810,5,236,6006,2717,0,21504
2020-02,AAR,OZ,아시아나항공,국제,TSN,출발,부정기,화물,0,0,0,169640,163169,0,0
2020-02,AAR,OZ,아시아나항공,국제,ULN,도착,정기,여객,1213,11,177,9751,511,0,24790
2020-02,AAR,OZ,아시아나항공,국제,ULN,출발,정기,여객,1774,25,415,33018,19232,1850,45470
2020-02,AAR,OZ,아시아나항공,국제,VCE,도착,정기,여객,2095,1,75,83426,41447,0,37735
2020-02,AAR,OZ,아시아나항공,국제,VCE,출발,정기,여객,1116,3,45,18303,11510,0,18185
2020-02,AAR,OZ,아시아나항공,국제,VIE,출발,정기,화물,0,0,0,1000891,366311,5158,0
2020-02,AAR,OZ,아시아나항공,국제,WEH,도착,정기,여객,1441,7,94,4261,2151,0,23444
2020-02,AAR,OZ,아시아나항공,국제,WEH,출발,정기,여객,580,2,61,3942,1473,0,11706
2020-02,AAR,OZ,아시아나항공,국제,WUH,출발,부정기,화물,0,0,0,113959,0,0,0
2020-02,AAR,OZ,아시아나항공,국제,XIY,도착,정기,화물,0,0,0,5442,1479,0,0
2020-02,AAR,OZ,아시아나항공,국제,XIY,도착,정기,여객,1044,5,156,2626,58,0,23626
2020-02,AAR,OZ,아시아나항공,국제,XIY,출발,정기,화물,0,0,0,482848,121793,0,0
2020-02,AAR,OZ,아시아나항공,국제,XIY,출발,정기,여객,757,3,126,4512,1233,0,19698
2020-02,AAR,OZ,아시아나항공,국제,YNJ,도착,정기,여객,2161,18,270,0,0,0,37767
2020-02,AAR,OZ,아시아나항공,국제,YNJ,출발,정기,여객,1868,17,120,13870,0,12167,33041
2020-02,AAR,OZ,아시아나항공,국제,YNT,도착,정기,화물,0,0,0,530838,456901,0,0
2020-02,AAR,OZ,아시아나항공,국제,YNT,도착,정기,여객,746,3,120,769,536,0,13974
2020-02,AAR,OZ,아시아나항공,국제,YNT,출발,정기,화물,0,0,0,536085,276933,0,0
2020-02,AAR,OZ,아시아나항공,국제,YNT,출발,정기,여객,477,1,111,3403,3210,0,11047
2020-02,AAR,OZ,아시아나항공,국제,YNZ,도착,정기,여객,218,2,61,256,0,0,4624
2020-02,AAR,OZ,아시아나항공,국제,YNZ,출발,정기,여객,362,2,10,2520,0,0,9519
2020-02,AAV,8Y,팬퍼시픽항공(구 아스트로항공),국제,CEB,도착,정기,여객,4392,18,13,0,0,0,46581
2020-02,AAV,8Y,팬퍼시픽항공(구 아스트로항공),국제,CEB,출발,정기,여객,3755,15,6,0,0,0,34354
2020-02,AAV,8Y,팬퍼시픽항공(구 아스트로항공),국제,CRK,도착,정기,여객,1859,2,0,0,0,0,21805
2020-02,AAV,8Y,팬퍼시픽항공(구 아스트로항공),국제,CRK,출발,정기,여객,1272,1,0,0,0,0,15292
2020-02,AAV,8Y,팬퍼시픽항공(구 아스트로항공),국제,KLO,도착,정기,여객,4082,4,8,0,0,0,45610
2020-02,AAV,8Y,팬퍼시픽항공(구 아스트로항공),국제,KLO,출발,정기,여객,3750,9,12,0,0,0,36277
2020-02,ABL,BX,에어 부산,국내,CJU,도착,부정기,여객,51,0,0,0,0,0,166
2020-02,ABL,BX,에어 부산,국제,CEB,도착,정기,여객,2328,21,0,0,0,0,18005
2020-02,ABL,BX,에어 부산,국제,CEB,출발,정기,여객,2079,17,7,0,0,0,13702
2020-02,ABL,BX,에어 부산,국제,CTU,도착,정기,여객,142,0,0,0,0,0,1261
2020-02,ABL,BX,에어 부산,국제,CTU,출발,정기,여객,75,0,4,0,0,0,992
2020-02,ABL,BX,에어 부산,국제,KHH,도착,부정기,여객,876,3,0,0,0,0,8744
2020-02,ABL,BX,에어 부산,국제,KHH,출발,부정기,여객,1016,2,2,0,0,0,12218
2020-02,ABL,BX,에어 부산,국제,KOJ,도착,부정기,여객,167,0,0,0,0,0,2385
2020-02,ABL,BX,에어 부산,국제,KOJ,출발,부정기,여객,79,0,0,0,0,0,1677
2020-02,ABL,BX,에어 부산,국제,SZX,도착,정기,여객,425,3,2,0,0,0,2622
2020-02,ABL,BX,에어 부산,국제,SZX,출발,정기,여객,646,2,1,0,0,0,7909
2020-02,ABW,RU,에어브릿지 화물항공,국제,HKG,출발,부정기,화물,0,0,0,7544,0,0,0
2020-02,ABW,RU,에어브릿지 화물항공,국제,NRT,도착,정기,화물,0,0,0,533866,99040,0,0
2020-02,ABW,RU,에어브릿지 화물항공,국제,SVO,도착,정기,화물,0,0,0,179415,0,0,0
2020-02,ABW,RU,에어브릿지 화물항공,국제,SVO,도착,부정기,화물,0,0,0,46482,0,0,0
2020-02,ABW,RU,에어브릿지 화물항공,국제,SVO,출발,정기,화물,0,0,0,784673,0,0,0
2020-02,ACA,AC,캐나다항공,국제,YVR,도착,정기,여객,4737,29,1906,257130,0,2378,195552
2020-02,ACA,AC,캐나다항공,국제,YVR,출발,정기,여객,4508,75,3725,193686,0,26424,259749
2020-02,ACA,AC,캐나다항공,국제,YYZ,도착,정기,여객,3700,23,1806,172665,0,1304,159873
2020-02,ACA,AC,캐나다항공,국제,YYZ,출발,정기,여객,3639,59,3110,159546,0,35699,215817
2020-02,AFL,SU,에어로플로트항공,국제,SVO,도착,정기,여객,6494,10,144,155958,0,8343,117057
2020-02,AFL,SU,에어로플로트항공,국제,SVO,출발,정기,여객,5373,23,193,282246,0,94379,100348
